year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text
2023,NC,North Carolina,Davidson,37057,37057061203,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.5,25.8,35.4,3792,2958,"{'type': 'Point', 'coordinates': [-80.2672983, 35.8479477]}",37057061203,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051001800,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.7,29.1,38.3,2084,1670,"{'type': 'Point', 'coordinates': [-78.9412608, 35.0352611]}",37051001800,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051003208,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.9,23.7,32.4,3726,2896,"{'type': 'Point', 'coordinates': [-78.9906416, 35.0297398]}",37051003208,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cleveland,37045,37045951501,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.6,16.0,23.7,5773,4730,"{'type': 'Point', 'coordinates': [-81.6996053, 35.2501871]}",37045951501,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063002034,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.1,13.0,19.7,6052,5018,"{'type': 'Point', 'coordinates': [-78.9779503, 35.9355025]}",37063002034,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063002030,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,13.9,11.1,16.9,4354,3340,"{'type': 'Point', 'coordinates': [-78.9763743, 35.9905135]}",37063002030,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Chatham,37037,37037020801,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.6,17.8,25.9,4513,3627,"{'type': 'Point', 'coordinates': [-79.2112, 35.7085378]}",37037020801,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051003800,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.1,29.4,39.6,2588,2098,"{'type': 'Point', 'coordinates': [-78.8744556, 35.0603197]}",37051003800,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051980200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.3,14.6,22.3,200,191,"{'type': 'Point', 'coordinates': [-78.9318502, 35.1559864]}",37051980200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Craven,37049,37049960301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.1,21.7,31.0,3200,2509,"{'type': 'Point', 'coordinates': [-77.2101881, 35.1894497]}",37049960301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Chatham,37037,37037020500,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.0,21.8,30.8,3605,2828,"{'type': 'Point', 'coordinates': [-79.4799628, 35.5912562]}",37037020500,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Craven,37049,37049961301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.0,19.0,27.5,3316,2591,"{'type': 'Point', 'coordinates': [-76.9237308, 34.8541188]}",37049961301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Columbus,37047,37047930100,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.6,25.0,34.3,3892,3057,"{'type': 'Point', 'coordinates': [-78.2618727, 34.3293756]}",37047930100,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063000102,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.7,22.1,31.5,4430,3453,"{'type': 'Point', 'coordinates': [-78.8980833, 36.0322304]}",37063000102,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067001700,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.9,26.4,36.0,5527,4031,"{'type': 'Point', 'coordinates': [-80.2053871, 36.1185506]}",37067001700,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051002402,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.9,25.5,34.6,3288,2613,"{'type': 'Point', 'coordinates': [-78.9175357, 35.1071809]}",37051002402,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Columbus,37047,37047931000,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.4,26.5,36.8,4863,3984,"{'type': 'Point', 'coordinates': [-78.7166122, 34.2735881]}",37047931000,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051003700,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.8,17.5,24.4,7506,5677,"{'type': 'Point', 'coordinates': [-78.8264029, 35.2010072]}",37051003700,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Davidson,37057,37057060104,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.8,17.0,24.8,5393,4192,"{'type': 'Point', 'coordinates': [-80.1445474, 35.9950584]}",37057060104,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051001402,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.9,30.0,39.6,2600,1847,"{'type': 'Point', 'coordinates': [-78.8395153, 35.0402737]}",37051001402,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Duplin,37061,37061090102,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.3,26.3,36.8,2891,2174,"{'type': 'Point', 'coordinates': [-77.8919793, 35.0627152]}",37061090102,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067001902,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.2,19.7,29.1,1871,1483,"{'type': 'Point', 'coordinates': [-80.2462595, 36.0710302]}",37067001902,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051003207,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.8,14.8,21.1,7742,5384,"{'type': 'Point', 'coordinates': [-78.9958033, 34.9902288]}",37051003207,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051000800,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.4,17.8,25.5,2588,2144,"{'type': 'Point', 'coordinates': [-78.8960324, 35.060178]}",37051000800,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063001400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.8,29.7,42.1,2746,1745,"{'type': 'Point', 'coordinates': [-78.8858301, 35.9766127]}",37063001400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Catawba,37035,37035011702,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.0,18.1,26.2,7200,5671,"{'type': 'Point', 'coordinates': [-81.2771671, 35.5977295]}",37035011702,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cherokee,37039,37039930606,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.3,22.7,34.0,2395,2130,"{'type': 'Point', 'coordinates': [-84.2480484, 35.0645601]}",37039930606,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Davidson,37057,37057061501,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,38.6,33.1,43.9,4773,3513,"{'type': 'Point', 'coordinates': [-80.269939, 35.7987497]}",37057061501,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051000200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,44.6,38.6,50.2,2041,1439,"{'type': 'Point', 'coordinates': [-78.8710644, 35.037946]}",37051000200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067002200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.6,14.7,23.1,3588,3009,"{'type': 'Point', 'coordinates': [-80.2848462, 36.0855284]}",37067002200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063002300,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.6,19.5,28.4,2434,2071,"{'type': 'Point', 'coordinates': [-78.901429, 35.9872849]}",37063002300,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Dare,37055,37055970400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.7,15.3,24.8,3182,2732,"{'type': 'Point', 'coordinates': [-75.6248799, 35.9416216]}",37055970400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051003401,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.0,16.6,23.6,2630,1656,"{'type': 'Point', 'coordinates': [-79.006925, 35.174034]}",37051003401,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067002704,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.0,22.5,31.6,3424,2712,"{'type': 'Point', 'coordinates': [-80.2762917, 36.1480691]}",37067002704,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051003304,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.5,24.5,33.1,7157,5691,"{'type': 'Point', 'coordinates': [-78.9809472, 35.0922341]}",37051003304,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Davidson,37057,37057061805,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.1,22.3,32.2,2649,2117,"{'type': 'Point', 'coordinates': [-80.21662, 35.7661931]}",37057061805,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Davidson,37057,37057060500,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.9,21.9,31.8,5425,4317,"{'type': 'Point', 'coordinates': [-80.1463747, 35.8837689]}",37057060500,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Columbus,37047,37047930500,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.0,27.3,37.3,4057,3213,"{'type': 'Point', 'coordinates': [-78.8626385, 34.4040593]}",37047930500,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063002025,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.6,15.8,23.2,6410,4938,"{'type': 'Point', 'coordinates': [-78.9072627, 35.9323641]}",37063002025,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Davidson,37057,37057061803,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.1,23.5,32.9,3524,2732,"{'type': 'Point', 'coordinates': [-80.2846798, 35.7624153]}",37057061803,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Catawba,37035,37035011101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.7,21.3,30.1,3597,2836,"{'type': 'Point', 'coordinates': [-81.3846002, 35.696628]}",37035011101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cherokee,37039,37039930502,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.2,19.4,29.3,3587,3006,"{'type': 'Point', 'coordinates': [-84.0466021, 35.0392653]}",37039930502,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063000301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.3,15.8,23.3,2644,2193,"{'type': 'Point', 'coordinates': [-78.9126765, 36.0172829]}",37063000301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067002901,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.1,25.3,34.9,4901,3738,"{'type': 'Point', 'coordinates': [-80.2266499, 36.2017329]}",37067002901,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051003314,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.2,20.4,28.7,7345,5337,"{'type': 'Point', 'coordinates': [-79.0485159, 35.0472473]}",37051003314,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Chatham,37037,37037020203,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.8,18.5,27.4,2409,1950,"{'type': 'Point', 'coordinates': [-79.3082367, 35.7291272]}",37037020203,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063002021,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.1,13.1,19.5,4604,3801,"{'type': 'Point', 'coordinates': [-78.942668, 35.9048489]}",37063002021,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063002031,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.1,20.4,29.8,2201,1745,"{'type': 'Point', 'coordinates': [-78.9614691, 35.9593036]}",37063002031,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Duplin,37061,37061090706,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.4,26.7,36.4,2840,2182,"{'type': 'Point', 'coordinates': [-78.00754, 34.7708787]}",37061090706,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Duplin,37061,37061090402,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.9,21.7,30.5,2566,1997,"{'type': 'Point', 'coordinates': [-77.942376, 35.005615]}",37061090402,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063001810,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.6,23.8,33.5,3550,2475,"{'type': 'Point', 'coordinates': [-78.8382456, 35.9753963]}",37063001810,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051002702,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.6,19.9,27.6,5570,4275,"{'type': 'Point', 'coordinates': [-78.7617011, 35.0631798]}",37051002702,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cleveland,37045,37045950701,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.6,24.0,33.4,3659,2972,"{'type': 'Point', 'coordinates': [-81.4771935, 35.28941]}",37045950701,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063000401,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.3,12.2,19.1,2564,2020,"{'type': 'Point', 'coordinates': [-78.9314891, 36.0222007]}",37063000401,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067002001,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.9,30.9,41.6,2536,1854,"{'type': 'Point', 'coordinates': [-80.2334848, 36.0567468]}",37067002001,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cleveland,37045,37045951000,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.9,19.0,28.9,3380,2607,"{'type': 'Point', 'coordinates': [-81.5258143, 35.290613]}",37045951000,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Chatham,37037,37037020704,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.5,17.0,26.5,2782,2422,"{'type': 'Point', 'coordinates': [-78.9899416, 35.8445461]}",37037020704,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Davidson,37057,37057061101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.4,21.7,31.6,2839,2273,"{'type': 'Point', 'coordinates': [-80.0952811, 35.8497017]}",37057061101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067002804,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.3,26.4,36.3,3706,2858,"{'type': 'Point', 'coordinates': [-80.3098969, 36.1848889]}",37067002804,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Catawba,37035,37035011801,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.7,18.5,27.4,6230,4839,"{'type': 'Point', 'coordinates': [-81.4029024, 35.6536727]}",37035011801,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Craven,37049,37049960900,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.4,22.5,32.7,1669,1411,"{'type': 'Point', 'coordinates': [-77.0386751, 35.1088154]}",37049960900,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063002026,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.5,24.3,35.1,6831,5318,"{'type': 'Point', 'coordinates': [-78.8971197, 35.9457669]}",37063002026,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051003302,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.6,25.1,34.4,5782,4430,"{'type': 'Point', 'coordinates': [-78.9930864, 35.0512889]}",37051003302,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Edgecombe,37065,37065020300,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,38.4,32.3,44.2,5372,4080,"{'type': 'Point', 'coordinates': [-77.7597316, 35.9361499]}",37065020300,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Forsyth,37067,37067002705,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.8,20.4,29.7,3266,2873,"{'type': 'Point', 'coordinates': [-80.2926236, 36.1454142]}",37067002705,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Currituck,37053,37053110301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.8,16.6,25.3,4721,3652,"{'type': 'Point', 'coordinates': [-76.0285207, 36.4642796]}",37053110301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Davidson,37057,37057061300,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.5,24.5,34.5,2291,1881,"{'type': 'Point', 'coordinates': [-80.2585195, 35.8292072]}",37057061300,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Durham,37063,37063002007,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.2,13.7,21.0,5080,4100,"{'type': 'Point', 'coordinates': [-78.9380363, 35.9487643]}",37063002007,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cumberland,37051,37051003103,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.3,19.6,27.1,6683,4838,"{'type': 'Point', 'coordinates': [-78.9848678, 34.9619383]}",37051003103,RISKBEH,LPA,CrdPrv,Physical Inactivity
